id,gradeId,classId,teacherId,day,period,subjectId
1376,11,37,staff_ks_052,TUESDAY,PERIOD1,13
1377,11,37,staff_ks_052,TUESDAY,PERIOD2,15
1378,11,37,staff_ks_052,TUESDAY,PERIOD3,16
1379,11,37,staff_ks_052,TUESDAY,PERIOD4,18
1380,11,37,staff_ks_052,TUESDAY,PERIOD5,19
1381,11,37,staff_ks_052,TUESDAY,PERIOD6,22
1382,11,37,staff_ks_052,TUESDAY,PERIOD8,1
1383,11,37,staff_ks_052,WEDNESDAY,PERIOD1,2
1384,11,37,staff_ks_052,WEDNESDAY,PERIOD2,4
1385,11,37,staff_ks_052,WEDNESDAY,PERIOD3,5
1386,11,37,staff_ks_052,WEDNESDAY,PERIOD4,6
1387,11,37,staff_ks_052,WEDNESDAY,PERIOD5,7
1388,11,37,staff_ks_052,WEDNESDAY,PERIOD7,11
1389,11,37,staff_ks_052,WEDNESDAY,PERIOD8,13
1390,11,37,staff_ks_052,THURSDAY,PERIOD1,15
1391,11,37,staff_ks_052,THURSDAY,PERIOD2,16
1392,11,37,staff_ks_052,THURSDAY,PERIOD3,18
1393,11,37,staff_ks_052,THURSDAY,PERIOD5,19
1394,11,37,staff_ks_052,THURSDAY,PERIOD6,22
1395,11,37,staff_ks_052,THURSDAY,PERIOD7,1
1396,11,37,staff_ks_052,THURSDAY,PERIOD8,2
1397,11,37,staff_ks_052,FRIDAY,PERIOD1,4
1398,11,37,staff_ks_052,FRIDAY,PERIOD2,5
1399,11,37,staff_ks_052,FRIDAY,PERIOD3,6
1400,11,37,staff_ks_052,FRIDAY,PERIOD4,7
1401,11,37,staff_ks_052,FRIDAY,PERIOD5,11
1402,11,37,staff_ks_052,FRIDAY,PERIOD6,13
1403,11,37,staff_ks_052,FRIDAY,PERIOD8,15
1404,11,37,staff_ks_052,SATURDAY,PERIOD1,16
1405,11,37,staff_ks_052,SATURDAY,PERIOD2,18
1406,11,37,staff_ks_052,SATURDAY,PERIOD4,19
1407,12,39,staff_ks_054,MONDAY,PERIOD1,1
1408,12,39,staff_ks_054,MONDAY,PERIOD2,2
1409,12,39,staff_ks_054,MONDAY,PERIOD3,4
1410,12,39,staff_ks_054,MONDAY,PERIOD4,6
1411,12,39,staff_ks_054,MONDAY,PERIOD6,7
1412,12,39,staff_ks_054,MONDAY,PERIOD7,11
1413,12,39,staff_ks_054,MONDAY,PERIOD8,13
1414,12,39,staff_ks_054,TUESDAY,PERIOD1,15
1415,12,39,staff_ks_054,TUESDAY,PERIOD2,16
1416,12,39,staff_ks_054,TUESDAY,PERIOD3,18
1417,12,39,staff_ks_054,TUESDAY,PERIOD4,19
1418,12,39,staff_ks_054,TUESDAY,PERIOD5,22
1419,12,39,staff_ks_054,TUESDAY,PERIOD6,1
1420,12,39,staff_ks_054,TUESDAY,PERIOD7,2
1421,12,39,staff_ks_054,WEDNESDAY,PERIOD1,4
1422,12,39,staff_ks_054,WEDNESDAY,PERIOD2,6
1423,12,39,staff_ks_054,WEDNESDAY,PERIOD3,7
1424,12,39,staff_ks_054,WEDNESDAY,PERIOD4,11
1425,12,39,staff_ks_054,WEDNESDAY,PERIOD6,13
1426,12,39,staff_ks_054,WEDNESDAY,PERIOD7,15
1427,12,39,staff_ks_054,WEDNESDAY,PERIOD8,16
1428,12,39,staff_ks_054,THURSDAY,PERIOD1,18
1429,12,39,staff_ks_054,THURSDAY,PERIOD2,19
1430,12,39,staff_ks_054,THURSDAY,PERIOD3,22
1431,12,39,staff_ks_054,THURSDAY,PERIOD5,1
1432,12,39,staff_ks_054,THURSDAY,PERIOD6,2
1433,12,39,staff_ks_054,THURSDAY,PERIOD7,4
1434,12,39,staff_ks_054,THURSDAY,PERIOD8,6
1435,12,39,staff_ks_054,FRIDAY,PERIOD1,7
1436,12,39,staff_ks_054,FRIDAY,PERIOD3,11
1437,12,39,staff_ks_054,FRIDAY,PERIOD4,13
1438,12,39,staff_ks_054,FRIDAY,PERIOD5,15
1439,12,39,staff_ks_054,FRIDAY,PERIOD6,16
1440,12,39,staff_ks_054,FRIDAY,PERIOD7,18
1441,12,39,staff_ks_054,FRIDAY,PERIOD8,19
1442,12,39,staff_ks_054,SATURDAY,PERIOD1,22
1443,12,39,staff_ks_054,SATURDAY,PERIOD2,1
1444,12,39,staff_ks_054,SATURDAY,PERIOD3,2
1445,12,40,staff_ks_055,MONDAY,PERIOD1,1
1446,12,40,staff_ks_055,MONDAY,PERIOD2,2
1447,12,40,staff_ks_055,MONDAY,PERIOD3,4
1448,12,40,staff_ks_055,MONDAY,PERIOD4,6
1449,12,40,staff_ks_055,MONDAY,PERIOD5,7
1450,12,40,staff_ks_055,MONDAY,PERIOD6,11
1451,12,40,staff_ks_055,MONDAY,PERIOD7,13
1452,12,40,staff_ks_055,TUESDAY,PERIOD1,15
1453,12,40,staff_ks_055,TUESDAY,PERIOD2,16
1454,12,40,staff_ks_055,TUESDAY,PERIOD3,18
1455,12,40,staff_ks_055,TUESDAY,PERIOD4,19
1456,12,40,staff_ks_055,TUESDAY,PERIOD6,22
1457,12,40,staff_ks_055,TUESDAY,PERIOD7,1
1458,12,40,staff_ks_055,TUESDAY,PERIOD8,2
1459,12,40,staff_ks_055,WEDNESDAY,PERIOD1,4
1460,12,40,staff_ks_055,WEDNESDAY,PERIOD2,6
1461,12,40,staff_ks_055,WEDNESDAY,PERIOD3,7
1462,12,40,staff_ks_055,WEDNESDAY,PERIOD4,11
1463,12,40,staff_ks_055,WEDNESDAY,PERIOD5,13
1464,12,40,staff_ks_055,WEDNESDAY,PERIOD6,15
1465,12,40,staff_ks_055,WEDNESDAY,PERIOD8,16
1466,12,40,staff_ks_055,THURSDAY,PERIOD1,18
1467,12,40,staff_ks_055,THURSDAY,PERIOD2,19
1468,12,40,staff_ks_055,THURSDAY,PERIOD3,22
1469,12,40,staff_ks_055,THURSDAY,PERIOD4,1
1470,12,40,staff_ks_055,THURSDAY,PERIOD5,2
1471,12,40,staff_ks_055,THURSDAY,PERIOD7,4
1472,12,40,staff_ks_055,THURSDAY,PERIOD8,6
1473,12,40,staff_ks_055,FRIDAY,PERIOD1,7
1474,12,40,staff_ks_055,FRIDAY,PERIOD2,11
1475,12,40,staff_ks_055,FRIDAY,PERIOD3,13
1476,12,40,staff_ks_055,FRIDAY,PERIOD4,15
1477,12,40,staff_ks_055,FRIDAY,PERIOD5,16
1478,12,40,staff_ks_055,FRIDAY,PERIOD6,18
1479,12,40,staff_ks_055,FRIDAY,PERIOD7,19
1480,12,40,staff_ks_055,SATURDAY,PERIOD1,22
1481,12,40,staff_ks_055,SATURDAY,PERIOD2,1
1482,12,40,staff_ks_055,SATURDAY,PERIOD4,2
1483,12,41,staff_ks_056,MONDAY,PERIOD2,1
1484,12,41,staff_ks_056,MONDAY,PERIOD3,2
1485,12,41,staff_ks_056,MONDAY,PERIOD4,4
1486,12,41,staff_ks_056,MONDAY,PERIOD5,6
1487,12,41,staff_ks_056,MONDAY,PERIOD6,7
1488,12,41,staff_ks_056,MONDAY,PERIOD7,11
1489,12,41,staff_ks_056,MONDAY,PERIOD8,13
1490,12,41,staff_ks_056,TUESDAY,PERIOD1,15
1491,12,41,staff_ks_056,TUESDAY,PERIOD2,16
1492,12,41,staff_ks_056,TUESDAY,PERIOD4,18
1493,12,41,staff_ks_056,TUESDAY,PERIOD5,19
1494,12,41,staff_ks_056,TUESDAY,PERIOD6,22
1495,12,41,staff_ks_056,TUESDAY,PERIOD7,1
1496,12,41,staff_ks_056,TUESDAY,PERIOD8,2
1497,12,41,staff_ks_056,WEDNESDAY,PERIOD1,4
1498,12,41,staff_ks_056,WEDNESDAY,PERIOD2,6
1499,12,41,staff_ks_056,WEDNESDAY,PERIOD3,7
1500,12,41,staff_ks_056,WEDNESDAY,PERIOD4,11
1501,12,41,staff_ks_056,WEDNESDAY,PERIOD6,13
1502,12,41,staff_ks_056,WEDNESDAY,PERIOD7,15
1503,12,41,staff_ks_056,WEDNESDAY,PERIOD8,16
1504,12,41,staff_ks_056,THURSDAY,PERIOD1,18
1505,12,41,staff_ks_056,THURSDAY,PERIOD2,19
1506,12,41,staff_ks_056,THURSDAY,PERIOD3,22
1507,12,41,staff_ks_056,THURSDAY,PERIOD4,1
1508,12,41,staff_ks_056,THURSDAY,PERIOD6,2
1509,12,41,staff_ks_056,THURSDAY,PERIOD7,4
1510,12,41,staff_ks_056,THURSDAY,PERIOD8,6
1511,12,41,staff_ks_056,FRIDAY,PERIOD1,7
1512,12,41,staff_ks_056,FRIDAY,PERIOD2,11
1513,12,41,staff_ks_056,FRIDAY,PERIOD3,13
1514,12,41,staff_ks_056,FRIDAY,PERIOD4,15
1515,12,41,staff_ks_056,FRIDAY,PERIOD5,16
1516,12,41,staff_ks_056,FRIDAY,PERIOD6,18
1517,12,41,staff_ks_056,FRIDAY,PERIOD8,19
1518,12,41,staff_ks_056,SATURDAY,PERIOD1,22
1519,12,41,staff_ks_056,SATURDAY,PERIOD2,1
1520,12,41,staff_ks_056,SATURDAY,PERIOD4,2
1521,13,42,staff_ks_057,MONDAY,PERIOD2,1
1522,13,42,staff_ks_057,MONDAY,PERIOD3,2
1523,13,42,staff_ks_057,MONDAY,PERIOD4,4
1524,13,42,staff_ks_057,MONDAY,PERIOD5,6
1525,13,42,staff_ks_057,MONDAY,PERIOD6,7
1526,13,42,staff_ks_057,MONDAY,PERIOD7,13
1527,13,42,staff_ks_057,MONDAY,PERIOD8,15
1528,13,42,staff_ks_057,TUESDAY,PERIOD1,16
1529,13,42,staff_ks_057,TUESDAY,PERIOD2,18
1530,13,42,staff_ks_057,TUESDAY,PERIOD3,22
1531,13,42,staff_ks_057,TUESDAY,PERIOD4,1
1532,13,42,staff_ks_057,TUESDAY,PERIOD5,2
1533,13,42,staff_ks_057,TUESDAY,PERIOD6,4
1534,13,42,staff_ks_057,TUESDAY,PERIOD7,6
1535,13,42,staff_ks_057,WEDNESDAY,PERIOD1,7
1536,13,42,staff_ks_057,WEDNESDAY,PERIOD3,13
1537,13,42,staff_ks_057,WEDNESDAY,PERIOD4,15
1538,13,42,staff_ks_057,WEDNESDAY,PERIOD5,16
1539,13,42,staff_ks_057,WEDNESDAY,PERIOD6,18
1540,13,42,staff_ks_057,WEDNESDAY,PERIOD7,22
1541,13,42,staff_ks_057,WEDNESDAY,PERIOD8,1
1542,13,42,staff_ks_057,THURSDAY,PERIOD1,2
1543,13,42,staff_ks_057,THURSDAY,PERIOD2,4
1544,13,42,staff_ks_057,THURSDAY,PERIOD3,6
1545,13,42,staff_ks_057,THURSDAY,PERIOD4,7
1546,13,42,staff_ks_057,THURSDAY,PERIOD5,13
1547,13,42,staff_ks_057,THURSDAY,PERIOD6,15
1548,13,42,staff_ks_057,THURSDAY,PERIOD8,16
1549,13,42,staff_ks_057,FRIDAY,PERIOD1,18
1550,13,42,staff_ks_057,FRIDAY,PERIOD2,22
1551,13,42,staff_ks_057,FRIDAY,PERIOD3,1
1552,13,42,staff_ks_057,FRIDAY,PERIOD4,2
1553,13,42,staff_ks_057,FRIDAY,PERIOD6,4
1554,13,42,staff_ks_057,FRIDAY,PERIOD7,6
1555,13,42,staff_ks_057,FRIDAY,PERIOD8,7
1556,13,42,staff_ks_057,SATURDAY,PERIOD1,13
1557,13,42,staff_ks_057,SATURDAY,PERIOD2,15
1558,13,42,staff_ks_057,SATURDAY,PERIOD3,16
1559,13,43,staff_ks_061,MONDAY,PERIOD1,1
1560,13,43,staff_ks_061,MONDAY,PERIOD2,2
1561,13,43,staff_ks_061,MONDAY,PERIOD3,4
1562,13,43,staff_ks_061,MONDAY,PERIOD5,6
1563,13,43,staff_ks_061,MONDAY,PERIOD6,7
1564,13,43,staff_ks_061,MONDAY,PERIOD7,13
1565,13,43,staff_ks_061,MONDAY,PERIOD8,15
1566,13,43,staff_ks_061,TUESDAY,PERIOD1,16
1567,13,43,staff_ks_061,TUESDAY,PERIOD3,18
1568,13,43,staff_ks_061,TUESDAY,PERIOD4,22
1569,13,43,staff_ks_061,TUESDAY,PERIOD5,1
1570,13,43,staff_ks_061,TUESDAY,PERIOD6,2
1571,13,43,staff_ks_061,TUESDAY,PERIOD7,4
1572,13,43,staff_ks_061,TUESDAY,PERIOD8,6
1573,13,43,staff_ks_061,WEDNESDAY,PERIOD2,7
1574,13,43,staff_ks_061,WEDNESDAY,PERIOD3,13
1575,13,43,staff_ks_061,WEDNESDAY,PERIOD4,15
1576,13,43,staff_ks_061,WEDNESDAY,PERIOD5,16
1577,13,43,staff_ks_061,WEDNESDAY,PERIOD6,18
1578,13,43,staff_ks_061,WEDNESDAY,PERIOD7,22
1579,13,43,staff_ks_061,WEDNESDAY,PERIOD8,1
1580,13,43,staff_ks_061,THURSDAY,PERIOD1,2
1581,13,43,staff_ks_061,THURSDAY,PERIOD2,4
1582,13,43,staff_ks_061,THURSDAY,PERIOD3,6
1583,13,43,staff_ks_061,THURSDAY,PERIOD4,7
1584,13,43,staff_ks_061,THURSDAY,PERIOD6,13
1585,13,43,staff_ks_061,THURSDAY,PERIOD7,15
1586,13,43,staff_ks_061,THURSDAY,PERIOD8,16
1587,13,43,staff_ks_061,FRIDAY,PERIOD1,18
1588,13,43,staff_ks_061,FRIDAY,PERIOD2,22
1589,13,43,staff_ks_061,FRIDAY,PERIOD3,1
1590,13,43,staff_ks_061,FRIDAY,PERIOD4,2
1591,13,43,staff_ks_061,FRIDAY,PERIOD5,4
1592,13,43,staff_ks_061,FRIDAY,PERIOD6,6
1593,13,43,staff_ks_061,FRIDAY,PERIOD7,7
1594,13,43,staff_ks_061,SATURDAY,PERIOD2,13
1595,13,43,staff_ks_061,SATURDAY,PERIOD3,15
1596,13,43,staff_ks_061,SATURDAY,PERIOD4,16
1597,13,44,staff_ks_062,MONDAY,PERIOD1,1
1598,13,44,staff_ks_062,MONDAY,PERIOD2,2
1599,13,44,staff_ks_062,MONDAY,PERIOD3,4
1600,13,44,staff_ks_062,MONDAY,PERIOD4,6
1601,13,44,staff_ks_062,MONDAY,PERIOD5,7
1602,13,44,staff_ks_062,MONDAY,PERIOD6,13
1603,13,44,staff_ks_062,MONDAY,PERIOD7,15
1604,13,44,staff_ks_062,TUESDAY,PERIOD1,16
1605,13,44,staff_ks_062,TUESDAY,PERIOD2,18
1606,13,44,staff_ks_062,TUESDAY,PERIOD3,22
1607,13,44,staff_ks_062,TUESDAY,PERIOD4,1
1608,13,44,staff_ks_062,TUESDAY,PERIOD5,2
1609,13,44,staff_ks_062,TUESDAY,PERIOD7,4
1610,13,44,staff_ks_062,TUESDAY,PERIOD8,6
1611,13,44,staff_ks_062,WEDNESDAY,PERIOD1,7
1612,13,44,staff_ks_062,WEDNESDAY,PERIOD2,13
1613,13,44,staff_ks_062,WEDNESDAY,PERIOD4,15
1614,13,44,staff_ks_062,WEDNESDAY,PERIOD5,16
1615,13,44,staff_ks_062,WEDNESDAY,PERIOD6,18
1616,13,44,staff_ks_062,WEDNESDAY,PERIOD7,22
1617,13,44,staff_ks_062,WEDNESDAY,PERIOD8,1
1618,13,44,staff_ks_062,THURSDAY,PERIOD1,2
1619,13,44,staff_ks_062,THURSDAY,PERIOD2,4
1620,13,44,staff_ks_062,THURSDAY,PERIOD3,6
1621,13,44,staff_ks_062,THURSDAY,PERIOD4,7
1622,13,44,staff_ks_062,THURSDAY,PERIOD6,13
1623,13,44,staff_ks_062,THURSDAY,PERIOD7,15
1624,13,44,staff_ks_062,THURSDAY,PERIOD8,16
1625,13,44,staff_ks_062,FRIDAY,PERIOD1,18
1626,13,44,staff_ks_062,FRIDAY,PERIOD2,22
1627,13,44,staff_ks_062,FRIDAY,PERIOD3,1
1628,13,44,staff_ks_062,FRIDAY,PERIOD4,2
1629,13,44,staff_ks_062,FRIDAY,PERIOD5,4
1630,13,44,staff_ks_062,FRIDAY,PERIOD6,6
1631,13,44,staff_ks_062,FRIDAY,PERIOD8,7
1632,13,44,staff_ks_062,SATURDAY,PERIOD1,13
1633,13,44,staff_ks_062,SATURDAY,PERIOD2,15
1634,13,44,staff_ks_062,SATURDAY,PERIOD3,16
