studentId,term,amount,discountAmount,fineAmount,receiptDate,remarks
0643ab99-efed-4b6b-8e47-222da909ad41,TERM_2,10300,0,0,19-06-2025,Fees Collected for TERM_2 ON 19-06-2025
0643ab99-efed-4b6b-8e47-222da909ad41,TERM_3,9900,0,0,28-04-2025,Fees Collected for TERM_3 ON 28-04-2025
0643ab99-efed-4b6b-8e47-222da909ad41,TERM_4,9900,0,0,15-11-2025,Fees Collected for TERM_4 ON 15-11-2025
91684ef6-bfb7-4fb5-911e-ea9e9f9fcbf9,TERM_1,9900,0,0,25-06-2025,Fees Collected for TERM_1 ON 25-06-2025
91684ef6-bfb7-4fb5-911e-ea9e9f9fcbf9,TERM_2,10300,0,0,11-07-2024,Fees Collected for TERM_2 ON 11-07-2024
91684ef6-bfb7-4fb5-911e-ea9e9f9fcbf9,TERM_3,9900,0,0,24-10-2024,Fees Collected for TERM_3 ON 24-10-2024
91684ef6-bfb7-4fb5-911e-ea9e9f9fcbf9,TERM_4,9900,0,0,21-01-2025,Fees Collected for TERM_4 ON 21-01-2025
5563a877-cbc8-4c79-a538-06f32a5f45b6,TERM_1,9900,0,0,07-09-2024,Fees Collected for TERM_1 ON 07-09-2024
5563a877-cbc8-4c79-a538-06f32a5f45b6,TERM_2,10300,0,0,05-09-2025,Fees Collected for TERM_2 ON 05-09-2025
5563a877-cbc8-4c79-a538-06f32a5f45b6,TERM_3,9900,0,0,28-10-2025,Fees Collected for TERM_3 ON 28-10-2025
5563a877-cbc8-4c79-a538-06f32a5f45b6,TERM_4,9900,0,0,21-06-2024,Fees Collected for TERM_4 ON 21-06-2024
f4d0bc29-fcf7-4abb-90ed-f0a198b70687,TERM_1,9900,0,0,08-02-2025,Fees Collected for TERM_1 ON 08-02-2025
f4d0bc29-fcf7-4abb-90ed-f0a198b70687,TERM_2,10300,0,0,27-12-2025,Fees Collected for TERM_2 ON 27-12-2025
f4d0bc29-fcf7-4abb-90ed-f0a198b70687,TERM_3,9900,0,0,26-11-2025,Fees Collected for TERM_3 ON 26-11-2025
f4d0bc29-fcf7-4abb-90ed-f0a198b70687,TERM_4,9900,0,0,20-12-2025,Fees Collected for TERM_4 ON 20-12-2025
82835298-51a1-4322-b232-c302084899ee,TERM_1,9900,0,0,01-10-2024,Fees Collected for TERM_1 ON 01-10-2024
82835298-51a1-4322-b232-c302084899ee,TERM_2,10300,0,0,22-07-2025,Fees Collected for TERM_2 ON 22-07-2025
82835298-51a1-4322-b232-c302084899ee,TERM_3,0,9900,0,28-06-2025,Fees Collected for TERM_3 ON 28-06-2025
82835298-51a1-4322-b232-c302084899ee,TERM_4,0,9900,0,15-08-2025,Fees Collected for TERM_4 ON 15-08-2025
ffb4098b-8523-40e2-bd60-1dd75b4d4e0e,TERM_1,9900,0,0,15-07-2025,Fees Collected for TERM_1 ON 15-07-2025
ffb4098b-8523-40e2-bd60-1dd75b4d4e0e,TERM_2,10300,0,0,15-11-2024,Fees Collected for TERM_2 ON 15-11-2024
ffb4098b-8523-40e2-bd60-1dd75b4d4e0e,TERM_3,9900,0,0,05-09-2024,Fees Collected for TERM_3 ON 05-09-2024
ffb4098b-8523-40e2-bd60-1dd75b4d4e0e,TERM_4,9900,0,0,11-05-2025,Fees Collected for TERM_4 ON 11-05-2025
3626bacf-dd0f-4046-a942-fe374df730d0,TERM_1,9900,0,0,03-07-2025,Fees Collected for TERM_1 ON 03-07-2025
3626bacf-dd0f-4046-a942-fe374df730d0,TERM_2,10300,0,0,25-12-2024,Fees Collected for TERM_2 ON 25-12-2024
3626bacf-dd0f-4046-a942-fe374df730d0,TERM_3,9900,0,0,17-11-2024,Fees Collected for TERM_3 ON 17-11-2024
3626bacf-dd0f-4046-a942-fe374df730d0,TERM_4,2400,7500,0,02-09-2024,Fees Collected for TERM_4 ON 02-09-2024
7ea50ab3-865c-4a64-a2a1-fec2ea336ac2,TERM_1,9900,0,0,06-07-2024,Fees Collected for TERM_1 ON 06-07-2024
7ea50ab3-865c-4a64-a2a1-fec2ea336ac2,TERM_2,10300,0,0,16-01-2025,Fees Collected for TERM_2 ON 16-01-2025
7ea50ab3-865c-4a64-a2a1-fec2ea336ac2,TERM_3,9900,0,0,18-10-2024,Fees Collected for TERM_3 ON 18-10-2024
7ea50ab3-865c-4a64-a2a1-fec2ea336ac2,TERM_4,9900,0,0,08-07-2024,Fees Collected for TERM_4 ON 08-07-2024
f84a26b5-7a6c-4342-88cc-327f281aa24e,TERM_1,9900,0,0,03-07-2024,Fees Collected for TERM_1 ON 03-07-2024
f84a26b5-7a6c-4342-88cc-327f281aa24e,TERM_2,10300,0,0,09-09-2025,Fees Collected for TERM_2 ON 09-09-2025
f84a26b5-7a6c-4342-88cc-327f281aa24e,TERM_3,9900,0,0,18-04-2025,Fees Collected for TERM_3 ON 18-04-2025
f84a26b5-7a6c-4342-88cc-327f281aa24e,TERM_4,9900,0,0,24-07-2025,Fees Collected for TERM_4 ON 24-07-2025
ebecb467-3b97-4ab6-9941-0e90655420a9,TERM_1,9900,0,0,13-10-2024,Fees Collected for TERM_1 ON 13-10-2024
ebecb467-3b97-4ab6-9941-0e90655420a9,TERM_2,10300,0,0,16-09-2025,Fees Collected for TERM_2 ON 16-09-2025
ebecb467-3b97-4ab6-9941-0e90655420a9,TERM_3,9900,0,0,16-04-2025,Fees Collected for TERM_3 ON 16-04-2025
ebecb467-3b97-4ab6-9941-0e90655420a9,TERM_4,9900,0,0,23-05-2025,Fees Collected for TERM_4 ON 23-05-2025
fe409678-d38f-4386-b0f6-ac3bd9e0500a,TERM_1,9900,0,0,17-08-2024,Fees Collected for TERM_1 ON 17-08-2024
fe409678-d38f-4386-b0f6-ac3bd9e0500a,TERM_2,10300,0,0,19-09-2025,Fees Collected for TERM_2 ON 19-09-2025
fe409678-d38f-4386-b0f6-ac3bd9e0500a,TERM_3,9900,0,0,01-12-2025,Fees Collected for TERM_3 ON 01-12-2025
fe409678-d38f-4386-b0f6-ac3bd9e0500a,TERM_4,9900,0,0,05-01-2025,Fees Collected for TERM_4 ON 05-01-2025
7465b318-5ae7-4e95-b048-a254608dff98,TERM_1,9900,0,0,11-09-2025,Fees Collected for TERM_1 ON 11-09-2025
7465b318-5ae7-4e95-b048-a254608dff98,TERM_2,10300,0,0,09-08-2025,Fees Collected for TERM_2 ON 09-08-2025
7465b318-5ae7-4e95-b048-a254608dff98,TERM_3,9900,0,0,24-08-2025,Fees Collected for TERM_3 ON 24-08-2025
7465b318-5ae7-4e95-b048-a254608dff98,TERM_4,9900,0,0,26-12-2024,Fees Collected for TERM_4 ON 26-12-2024
4bb45db6-b389-45eb-817d-dd73fba8e30d,TERM_1,9900,0,0,14-07-2025,Fees Collected for TERM_1 ON 14-07-2025
4bb45db6-b389-45eb-817d-dd73fba8e30d,TERM_2,10300,0,0,06-10-2025,Fees Collected for TERM_2 ON 06-10-2025
4bb45db6-b389-45eb-817d-dd73fba8e30d,TERM_3,9900,0,0,13-01-2025,Fees Collected for TERM_3 ON 13-01-2025
4bb45db6-b389-45eb-817d-dd73fba8e30d,TERM_4,0,9900,0,26-02-2025,Fees Collected for TERM_4 ON 26-02-2025
bcb33bcb-7d53-4794-a3be-68d637f51300,TERM_1,9900,0,0,18-05-2025,Fees Collected for TERM_1 ON 18-05-2025
bcb33bcb-7d53-4794-a3be-68d637f51300,TERM_2,10300,0,0,20-12-2025,Fees Collected for TERM_2 ON 20-12-2025
bcb33bcb-7d53-4794-a3be-68d637f51300,TERM_3,9900,0,0,10-07-2024,Fees Collected for TERM_3 ON 10-07-2024
bcb33bcb-7d53-4794-a3be-68d637f51300,TERM_4,9900,0,0,17-06-2024,Fees Collected for TERM_4 ON 17-06-2024
974959f0-bf5f-4d4e-868e-d94b69382e8c,TERM_1,9900,0,0,07-11-2025,Fees Collected for TERM_1 ON 07-11-2025
974959f0-bf5f-4d4e-868e-d94b69382e8c,TERM_2,10300,0,0,19-04-2025,Fees Collected for TERM_2 ON 19-04-2025
974959f0-bf5f-4d4e-868e-d94b69382e8c,TERM_3,9900,0,0,05-09-2024,Fees Collected for TERM_3 ON 05-09-2024
974959f0-bf5f-4d4e-868e-d94b69382e8c,TERM_4,9900,0,0,18-09-2024,Fees Collected for TERM_4 ON 18-09-2024
8ad64c69-d4eb-4ede-8a56-148105dee8da,TERM_1,9900,0,0,21-07-2024,Fees Collected for TERM_1 ON 21-07-2024
8ad64c69-d4eb-4ede-8a56-148105dee8da,TERM_2,10300,0,0,02-12-2025,Fees Collected for TERM_2 ON 02-12-2025
8ad64c69-d4eb-4ede-8a56-148105dee8da,TERM_3,9900,0,0,22-08-2025,Fees Collected for TERM_3 ON 22-08-2025
8ad64c69-d4eb-4ede-8a56-148105dee8da,TERM_4,9900,0,0,06-11-2024,Fees Collected for TERM_4 ON 06-11-2024
30bef759-4b46-406c-bdad-4674756058ff,TERM_1,9900,0,0,30-08-2025,Fees Collected for TERM_1 ON 30-08-2025
30bef759-4b46-406c-bdad-4674756058ff,TERM_2,10300,0,0,19-04-2025,Fees Collected for TERM_2 ON 19-04-2025
30bef759-4b46-406c-bdad-4674756058ff,TERM_3,9900,0,0,30-07-2024,Fees Collected for TERM_3 ON 30-07-2024
30bef759-4b46-406c-bdad-4674756058ff,TERM_4,9900,0,0,29-11-2025,Fees Collected for TERM_4 ON 29-11-2025
a8520e89-712e-4e7d-baf6-5ecf318c8797,TERM_1,9900,0,0,03-11-2024,Fees Collected for TERM_1 ON 03-11-2024
a8520e89-712e-4e7d-baf6-5ecf318c8797,TERM_2,10300,0,0,22-09-2025,Fees Collected for TERM_2 ON 22-09-2025
a8520e89-712e-4e7d-baf6-5ecf318c8797,TERM_3,9900,0,0,17-06-2024,Fees Collected for TERM_3 ON 17-06-2024
a8520e89-712e-4e7d-baf6-5ecf318c8797,TERM_4,9900,0,0,11-02-2025,Fees Collected for TERM_4 ON 11-02-2025
8742e9a5-48c9-4659-b68a-0dc9b3b5bca1,TERM_1,9900,0,0,13-07-2025,Fees Collected for TERM_1 ON 13-07-2025
8742e9a5-48c9-4659-b68a-0dc9b3b5bca1,TERM_2,10300,0,0,16-08-2025,Fees Collected for TERM_2 ON 16-08-2025
8742e9a5-48c9-4659-b68a-0dc9b3b5bca1,TERM_3,9900,0,0,15-08-2025,Fees Collected for TERM_3 ON 15-08-2025
8742e9a5-48c9-4659-b68a-0dc9b3b5bca1,TERM_4,9900,0,0,15-12-2024,Fees Collected for TERM_4 ON 15-12-2024
65587554-b4f7-4462-96cf-cb07cdade406,TERM_1,9900,0,0,14-09-2025,Fees Collected for TERM_1 ON 14-09-2025
65587554-b4f7-4462-96cf-cb07cdade406,TERM_2,10300,0,0,07-08-2024,Fees Collected for TERM_2 ON 07-08-2024
65587554-b4f7-4462-96cf-cb07cdade406,TERM_3,9900,0,0,25-06-2025,Fees Collected for TERM_3 ON 25-06-2025
65587554-b4f7-4462-96cf-cb07cdade406,TERM_4,9900,0,0,15-08-2024,Fees Collected for TERM_4 ON 15-08-2024
80d1dd87-e1c9-4cc4-a9c4-93e6ee1d5704,TERM_1,9900,0,0,13-10-2024,Fees Collected for TERM_1 ON 13-10-2024
80d1dd87-e1c9-4cc4-a9c4-93e6ee1d5704,TERM_2,10300,0,0,18-05-2025,Fees Collected for TERM_2 ON 18-05-2025
80d1dd87-e1c9-4cc4-a9c4-93e6ee1d5704,TERM_3,9900,0,0,13-11-2024,Fees Collected for TERM_3 ON 13-11-2024
80d1dd87-e1c9-4cc4-a9c4-93e6ee1d5704,TERM_4,0,9900,0,08-08-2025,Fees Collected for TERM_4 ON 08-08-2025
38b17cce-b593-46f2-a7d3-8ed2e12e6e68,TERM_1,9900,0,0,24-06-2024,Fees Collected for TERM_1 ON 24-06-2024
38b17cce-b593-46f2-a7d3-8ed2e12e6e68,TERM_2,10300,0,0,31-08-2024,Fees Collected for TERM_2 ON 31-08-2024
38b17cce-b593-46f2-a7d3-8ed2e12e6e68,TERM_3,9900,0,0,18-06-2024,Fees Collected for TERM_3 ON 18-06-2024
38b17cce-b593-46f2-a7d3-8ed2e12e6e68,TERM_4,9900,0,0,09-11-2024,Fees Collected for TERM_4 ON 09-11-2024
c3c472fd-f628-466f-a84d-c42b7e67bc62,TERM_1,9900,0,0,28-04-2025,Fees Collected for TERM_1 ON 28-04-2025
c3c472fd-f628-466f-a84d-c42b7e67bc62,TERM_2,10300,0,0,12-10-2025,Fees Collected for TERM_2 ON 12-10-2025
c3c472fd-f628-466f-a84d-c42b7e67bc62,TERM_3,9900,0,0,18-08-2024,Fees Collected for TERM_3 ON 18-08-2024
c3c472fd-f628-466f-a84d-c42b7e67bc62,TERM_4,9900,0,0,16-11-2025,Fees Collected for TERM_4 ON 16-11-2025
2370f84a-5059-4935-af83-a06a65d07d86,TERM_1,9900,0,0,16-06-2024,Fees Collected for TERM_1 ON 16-06-2024
2370f84a-5059-4935-af83-a06a65d07d86,TERM_2,10300,0,0,25-05-2025,Fees Collected for TERM_2 ON 25-05-2025
2370f84a-5059-4935-af83-a06a65d07d86,TERM_3,9900,0,0,10-08-2024,Fees Collected for TERM_3 ON 10-08-2024
2370f84a-5059-4935-af83-a06a65d07d86,TERM_4,3900,6000,0,18-07-2025,Fees Collected for TERM_4 ON 18-07-2025
1b333fc7-0207-4fb8-95ae-847b47531305,TERM_1,9900,0,0,04-12-2025,Fees Collected for TERM_1 ON 04-12-2025
1b333fc7-0207-4fb8-95ae-847b47531305,TERM_2,10300,0,0,10-09-2024,Fees Collected for TERM_2 ON 10-09-2024
1b333fc7-0207-4fb8-95ae-847b47531305,TERM_3,9900,0,0,03-07-2024,Fees Collected for TERM_3 ON 03-07-2024
1b333fc7-0207-4fb8-95ae-847b47531305,TERM_4,9900,0,0,15-12-2025,Fees Collected for TERM_4 ON 15-12-2025
ad2d2478-7e24-4fd1-a1cc-4d289d8982b9,TERM_1,9900,0,0,09-04-2025,Fees Collected for TERM_1 ON 09-04-2025
ad2d2478-7e24-4fd1-a1cc-4d289d8982b9,TERM_2,10300,0,0,14-08-2025,Fees Collected for TERM_2 ON 14-08-2025
ad2d2478-7e24-4fd1-a1cc-4d289d8982b9,TERM_3,9900,0,0,10-12-2024,Fees Collected for TERM_3 ON 10-12-2024
ad2d2478-7e24-4fd1-a1cc-4d289d8982b9,TERM_4,9900,0,0,24-08-2024,Fees Collected for TERM_4 ON 24-08-2024
caa02578-480f-4d2b-89d2-6ad345b7cf95,TERM_1,9900,0,0,11-11-2024,Fees Collected for TERM_1 ON 11-11-2024
caa02578-480f-4d2b-89d2-6ad345b7cf95,TERM_2,10300,0,0,28-08-2024,Fees Collected for TERM_2 ON 28-08-2024
caa02578-480f-4d2b-89d2-6ad345b7cf95,TERM_3,9900,0,0,07-11-2025,Fees Collected for TERM_3 ON 07-11-2025
caa02578-480f-4d2b-89d2-6ad345b7cf95,TERM_4,9900,0,0,27-01-2025,Fees Collected for TERM_4 ON 27-01-2025
f5ca31dd-4956-4dca-9d8a-4e8e724b4ca4,TERM_1,9900,0,0,12-07-2024,Fees Collected for TERM_1 ON 12-07-2024
f5ca31dd-4956-4dca-9d8a-4e8e724b4ca4,TERM_2,10300,0,0,22-10-2025,Fees Collected for TERM_2 ON 22-10-2025
f5ca31dd-4956-4dca-9d8a-4e8e724b4ca4,TERM_3,9900,0,0,26-12-2025,Fees Collected for TERM_3 ON 26-12-2025
f5ca31dd-4956-4dca-9d8a-4e8e724b4ca4,TERM_4,9900,0,0,24-11-2025,Fees Collected for TERM_4 ON 24-11-2025
5e4c5119-192c-4243-aa8a-b847d742f7e6,TERM_1,9900,0,0,23-11-2025,Fees Collected for TERM_1 ON 23-11-2025
5e4c5119-192c-4243-aa8a-b847d742f7e6,TERM_2,10300,0,0,02-11-2025,Fees Collected for TERM_2 ON 02-11-2025
5e4c5119-192c-4243-aa8a-b847d742f7e6,TERM_3,9900,0,0,19-07-2024,Fees Collected for TERM_3 ON 19-07-2024
5e4c5119-192c-4243-aa8a-b847d742f7e6,TERM_4,9900,0,0,05-04-2025,Fees Collected for TERM_4 ON 05-04-2025
114b63de-0079-41a8-a6d9-aa86fb60cfe7,TERM_1,9900,0,0,10-11-2025,Fees Collected for TERM_1 ON 10-11-2025
114b63de-0079-41a8-a6d9-aa86fb60cfe7,TERM_2,10300,0,0,06-06-2025,Fees Collected for TERM_2 ON 06-06-2025
114b63de-0079-41a8-a6d9-aa86fb60cfe7,TERM_3,9900,0,0,22-08-2025,Fees Collected for TERM_3 ON 22-08-2025
114b63de-0079-41a8-a6d9-aa86fb60cfe7,TERM_4,9900,0,0,17-07-2025,Fees Collected for TERM_4 ON 17-07-2025
c6895689-70da-470f-b31f-a14a1ef38e0b,TERM_1,9900,0,0,22-06-2024,Fees Collected for TERM_1 ON 22-06-2024
c6895689-70da-470f-b31f-a14a1ef38e0b,TERM_2,10300,0,0,21-12-2024,Fees Collected for TERM_2 ON 21-12-2024
c6895689-70da-470f-b31f-a14a1ef38e0b,TERM_3,9900,0,0,18-05-2025,Fees Collected for TERM_3 ON 18-05-2025
c6895689-70da-470f-b31f-a14a1ef38e0b,TERM_4,9900,0,0,24-07-2024,Fees Collected for TERM_4 ON 24-07-2024
2efa6d73-e0ef-45f3-b0fd-77be2ddf086c,TERM_1,9900,0,0,21-10-2025,Fees Collected for TERM_1 ON 21-10-2025
2efa6d73-e0ef-45f3-b0fd-77be2ddf086c,TERM_2,10300,0,0,25-10-2025,Fees Collected for TERM_2 ON 25-10-2025
2efa6d73-e0ef-45f3-b0fd-77be2ddf086c,TERM_3,9900,0,0,28-12-2024,Fees Collected for TERM_3 ON 28-12-2024
2efa6d73-e0ef-45f3-b0fd-77be2ddf086c,TERM_4,9900,0,0,29-11-2025,Fees Collected for TERM_4 ON 29-11-2025
57612253-51ca-4835-ab8f-d59f31de7e95,TERM_1,9900,0,0,17-08-2025,Fees Collected for TERM_1 ON 17-08-2025
57612253-51ca-4835-ab8f-d59f31de7e95,TERM_2,10300,0,0,21-11-2024,Fees Collected for TERM_2 ON 21-11-2024
57612253-51ca-4835-ab8f-d59f31de7e95,TERM_3,9900,0,0,19-04-2025,Fees Collected for TERM_3 ON 19-04-2025
57612253-51ca-4835-ab8f-d59f31de7e95,TERM_4,9900,0,0,14-12-2025,Fees Collected for TERM_4 ON 14-12-2025
1bae37c8-b1df-4b75-b002-a1a52baa1284,TERM_1,9900,0,0,11-01-2025,Fees Collected for TERM_1 ON 11-01-2025
1bae37c8-b1df-4b75-b002-a1a52baa1284,TERM_2,10300,0,0,13-10-2024,Fees Collected for TERM_2 ON 13-10-2024
1bae37c8-b1df-4b75-b002-a1a52baa1284,TERM_3,9900,0,0,15-05-2025,Fees Collected for TERM_3 ON 15-05-2025
1bae37c8-b1df-4b75-b002-a1a52baa1284,TERM_4,9900,0,0,15-02-2025,Fees Collected for TERM_4 ON 15-02-2025
aa1f450f-99d9-4ca6-a524-e16c446efc4b,TERM_1,9900,0,0,19-10-2024,Fees Collected for TERM_1 ON 19-10-2024
aa1f450f-99d9-4ca6-a524-e16c446efc4b,TERM_2,10300,0,0,25-07-2025,Fees Collected for TERM_2 ON 25-07-2025
aa1f450f-99d9-4ca6-a524-e16c446efc4b,TERM_3,9900,0,0,18-12-2025,Fees Collected for TERM_3 ON 18-12-2025
aa1f450f-99d9-4ca6-a524-e16c446efc4b,TERM_4,9900,0,0,29-04-2025,Fees Collected for TERM_4 ON 29-04-2025
424c4515-3a28-435d-b06f-db37896ffac5,TERM_1,9900,0,0,06-09-2024,Fees Collected for TERM_1 ON 06-09-2024
424c4515-3a28-435d-b06f-db37896ffac5,TERM_2,10300,0,0,09-02-2025,Fees Collected for TERM_2 ON 09-02-2025
424c4515-3a28-435d-b06f-db37896ffac5,TERM_3,9900,0,0,29-10-2024,Fees Collected for TERM_3 ON 29-10-2024
424c4515-3a28-435d-b06f-db37896ffac5,TERM_4,9900,0,0,28-02-2025,Fees Collected for TERM_4 ON 28-02-2025
ff23fdaa-002c-4c93-8560-ec9555613a46,TERM_1,9900,0,0,23-06-2025,Fees Collected for TERM_1 ON 23-06-2025
ff23fdaa-002c-4c93-8560-ec9555613a46,TERM_2,10300,0,0,24-02-2025,Fees Collected for TERM_2 ON 24-02-2025
ff23fdaa-002c-4c93-8560-ec9555613a46,TERM_3,9900,0,0,13-02-2025,Fees Collected for TERM_3 ON 13-02-2025
ff23fdaa-002c-4c93-8560-ec9555613a46,TERM_4,9900,0,0,09-08-2025,Fees Collected for TERM_4 ON 09-08-2025
35000e03-c26f-4a4f-9cf9-73d652c75a78,TERM_1,9900,0,0,27-09-2024,Fees Collected for TERM_1 ON 27-09-2024
35000e03-c26f-4a4f-9cf9-73d652c75a78,TERM_2,10300,0,0,01-05-2025,Fees Collected for TERM_2 ON 01-05-2025
35000e03-c26f-4a4f-9cf9-73d652c75a78,TERM_3,9900,0,0,04-07-2025,Fees Collected for TERM_3 ON 04-07-2025
35000e03-c26f-4a4f-9cf9-73d652c75a78,TERM_4,9900,0,0,18-04-2025,Fees Collected for TERM_4 ON 18-04-2025
70cb0344-57fe-41ad-a9ed-7cb683cb2508,TERM_1,9900,0,0,05-09-2025,Fees Collected for TERM_1 ON 05-09-2025
70cb0344-57fe-41ad-a9ed-7cb683cb2508,TERM_2,10300,0,0,02-12-2025,Fees Collected for TERM_2 ON 02-12-2025
70cb0344-57fe-41ad-a9ed-7cb683cb2508,TERM_3,9900,0,0,14-10-2024,Fees Collected for TERM_3 ON 14-10-2024
70cb0344-57fe-41ad-a9ed-7cb683cb2508,TERM_4,9900,0,0,13-09-2025,Fees Collected for TERM_4 ON 13-09-2025
3549007f-1ab3-4e59-9bde-c7631d7cb494,TERM_1,9900,0,0,21-08-2024,Fees Collected for TERM_1 ON 21-08-2024
3549007f-1ab3-4e59-9bde-c7631d7cb494,TERM_2,10300,0,0,18-12-2024,Fees Collected for TERM_2 ON 18-12-2024
3549007f-1ab3-4e59-9bde-c7631d7cb494,TERM_3,9900,0,0,22-03-2025,Fees Collected for TERM_3 ON 22-03-2025
3549007f-1ab3-4e59-9bde-c7631d7cb494,TERM_4,9900,0,0,23-06-2025,Fees Collected for TERM_4 ON 23-06-2025
3c74da3e-dfc7-4318-813b-8c9878cd52b1,TERM_1,9900,0,0,02-10-2024,Fees Collected for TERM_1 ON 02-10-2024
3c74da3e-dfc7-4318-813b-8c9878cd52b1,TERM_2,10300,0,0,28-11-2024,Fees Collected for TERM_2 ON 28-11-2024
3c74da3e-dfc7-4318-813b-8c9878cd52b1,TERM_3,9900,0,0,03-03-2025,Fees Collected for TERM_3 ON 03-03-2025
3c74da3e-dfc7-4318-813b-8c9878cd52b1,TERM_4,9900,0,0,20-12-2025,Fees Collected for TERM_4 ON 20-12-2025
9fb8c8c5-04b4-455c-af59-72ff183af35f,TERM_1,9900,0,0,27-03-2025,Fees Collected for TERM_1 ON 27-03-2025
9fb8c8c5-04b4-455c-af59-72ff183af35f,TERM_2,0,0,0,02-10-2025,Fees Collected for TERM_2 ON 02-10-2025
9fb8c8c5-04b4-455c-af59-72ff183af35f,TERM_4,0,0,0,12-09-2025,Fees Collected for TERM_4 ON 12-09-2025
eb523f2f-c0bf-470d-ae47-72562fafd741,TERM_1,9900,0,0,15-11-2025,Fees Collected for TERM_1 ON 15-11-2025
eb523f2f-c0bf-470d-ae47-72562fafd741,TERM_2,10300,0,0,03-01-2025,Fees Collected for TERM_2 ON 03-01-2025
eb523f2f-c0bf-470d-ae47-72562fafd741,TERM_3,9900,0,0,17-02-2025,Fees Collected for TERM_3 ON 17-02-2025
eb523f2f-c0bf-470d-ae47-72562fafd741,TERM_4,9900,0,0,29-06-2024,Fees Collected for TERM_4 ON 29-06-2024
d54458ee-5d24-49b2-8056-9d37dfefab41,TERM_1,9900,0,0,14-11-2025,Fees Collected for TERM_1 ON 14-11-2025
d54458ee-5d24-49b2-8056-9d37dfefab41,TERM_2,10300,0,0,23-05-2025,Fees Collected for TERM_2 ON 23-05-2025
d54458ee-5d24-49b2-8056-9d37dfefab41,TERM_3,9900,0,0,22-10-2024,Fees Collected for TERM_3 ON 22-10-2024
d54458ee-5d24-49b2-8056-9d37dfefab41,TERM_4,9900,0,0,21-04-2025,Fees Collected for TERM_4 ON 21-04-2025
e090ffb8-58c3-435b-963b-8b6384c40d47,TERM_1,9900,0,0,05-10-2024,Fees Collected for TERM_1 ON 05-10-2024
e090ffb8-58c3-435b-963b-8b6384c40d47,TERM_2,10300,0,0,09-10-2024,Fees Collected for TERM_2 ON 09-10-2024
e090ffb8-58c3-435b-963b-8b6384c40d47,TERM_3,9900,0,0,23-09-2024,Fees Collected for TERM_3 ON 23-09-2024
e090ffb8-58c3-435b-963b-8b6384c40d47,TERM_4,9900,0,0,24-04-2025,Fees Collected for TERM_4 ON 24-04-2025
a6dfb0f9-8fb1-417c-a0ab-e4f7fab24573,TERM_1,9900,0,0,01-06-2025,Fees Collected for TERM_1 ON 01-06-2025
a6dfb0f9-8fb1-417c-a0ab-e4f7fab24573,TERM_2,10300,0,0,06-06-2025,Fees Collected for TERM_2 ON 06-06-2025
a6dfb0f9-8fb1-417c-a0ab-e4f7fab24573,TERM_3,9900,0,0,04-03-2025,Fees Collected for TERM_3 ON 04-03-2025
a6dfb0f9-8fb1-417c-a0ab-e4f7fab24573,TERM_4,9900,0,0,12-11-2024,Fees Collected for TERM_4 ON 12-11-2024
dbe6e038-9cf4-48fb-a29d-b0009bf708a6,TERM_1,9900,0,0,25-12-2024,Fees Collected for TERM_1 ON 25-12-2024
dbe6e038-9cf4-48fb-a29d-b0009bf708a6,TERM_2,10300,0,0,01-08-2024,Fees Collected for TERM_2 ON 01-08-2024
dbe6e038-9cf4-48fb-a29d-b0009bf708a6,TERM_3,9900,0,0,16-05-2025,Fees Collected for TERM_3 ON 16-05-2025
dbe6e038-9cf4-48fb-a29d-b0009bf708a6,TERM_4,9900,0,0,14-01-2025,Fees Collected for TERM_4 ON 14-01-2025
f0793705-ba6c-4271-8787-68d54ebbc124,TERM_1,9900,0,0,25-05-2025,Fees Collected for TERM_1 ON 25-05-2025
f0793705-ba6c-4271-8787-68d54ebbc124,TERM_2,10300,0,0,10-05-2025,Fees Collected for TERM_2 ON 10-05-2025
f0793705-ba6c-4271-8787-68d54ebbc124,TERM_3,9900,0,0,27-12-2024,Fees Collected for TERM_3 ON 27-12-2024
f0793705-ba6c-4271-8787-68d54ebbc124,TERM_4,9900,0,0,24-06-2024,Fees Collected for TERM_4 ON 24-06-2024
ac50b041-e81e-4934-a973-6c8a7b61a4ee,TERM_1,9900,0,0,14-08-2025,Fees Collected for TERM_1 ON 14-08-2025
ac50b041-e81e-4934-a973-6c8a7b61a4ee,TERM_2,10300,0,0,18-04-2025,Fees Collected for TERM_2 ON 18-04-2025
ac50b041-e81e-4934-a973-6c8a7b61a4ee,TERM_3,9900,0,0,27-09-2025,Fees Collected for TERM_3 ON 27-09-2025
ac50b041-e81e-4934-a973-6c8a7b61a4ee,TERM_4,9900,0,0,24-12-2025,Fees Collected for TERM_4 ON 24-12-2025
3059b059-0dd8-44ad-bd16-ba0460919dba,TERM_1,9900,0,0,30-10-2024,Fees Collected for TERM_1 ON 30-10-2024
3059b059-0dd8-44ad-bd16-ba0460919dba,TERM_2,10300,0,0,03-08-2024,Fees Collected for TERM_2 ON 03-08-2024
3059b059-0dd8-44ad-bd16-ba0460919dba,TERM_3,9900,0,0,22-06-2025,Fees Collected for TERM_3 ON 22-06-2025
3059b059-0dd8-44ad-bd16-ba0460919dba,TERM_4,9900,0,0,15-03-2025,Fees Collected for TERM_4 ON 15-03-2025
ad9cc0c5-c606-42ec-a79b-bb77c6cb6eed,TERM_1,9900,0,0,01-05-2025,Fees Collected for TERM_1 ON 01-05-2025
